timestamp,temperature,humidity,wind_speed_ms,wind_direction,visibility_m,cloud_cover_percent,airport,latitude,longitude,visibility_km
2024-01-16 00:00:00,-17.3,83,3.52,97,,100,Архангельск,64.6,40.7167,
2024-01-16 01:00:00,-17.3,83,3.61,95,,100,Архангельск,64.6,40.7167,
2024-01-16 02:00:00,-16.9,82,3.6,92,,100,Архангельск,64.6,40.7167,
2024-01-16 03:00:00,-16.5,82,3.8,90,,100,Архангельск,64.6,40.7167,
2024-01-16 04:00:00,-17.0,83,3.8,92,,100,Архангельск,64.6,40.7167,
2024-01-16 05:00:00,-16.8,83,3.9,91,,100,Архангельск,64.6,40.7167,
2024-01-16 06:00:00,-16.2,83,4.0,91,,100,Архангельск,64.6,40.7167,
2024-01-16 07:00:00,-15.1,81,3.9,90,,100,Архангельск,64.6,40.7167,
2024-01-16 08:00:00,-14.3,81,3.9,91,,100,Архангельск,64.6,40.7167,
2024-01-16 09:00:00,-13.5,81,4.0,91,,100,Архангельск,64.6,40.7167,
2024-01-16 10:00:00,-12.9,81,4.31,94,,100,Архангельск,64.6,40.7167,
2024-01-16 11:00:00,-12.1,81,4.23,97,,100,Архангельск,64.6,40.7167,
2024-01-16 12:00:00,-11.2,81,4.14,98,,100,Архангельск,64.6,40.7167,
2024-01-16 13:00:00,-10.8,81,4.24,98,,100,Архангельск,64.6,40.7167,
2024-01-16 14:00:00,-10.1,81,4.23,97,,100,Архангельск,64.6,40.7167,
2024-01-16 15:00:00,-9.7,82,4.13,97,,100,Архангельск,64.6,40.7167,
2024-01-16 16:00:00,-10.6,82,4.14,98,,100,Архангельск,64.6,40.7167,
2024-01-16 17:00:00,-10.1,83,4.18,101,,100,Архангельск,64.6,40.7167,
2024-01-16 18:00:00,-9.7,83,4.0,103,,100,Архангельск,64.6,40.7167,
2024-01-16 19:00:00,-9.4,84,4.0,103,,100,Архангельск,64.6,40.7167,
2024-01-16 20:00:00,-8.9,83,3.93,105,,100,Архангельск,64.6,40.7167,
2024-01-16 21:00:00,-8.8,83,3.76,107,,100,Архангельск,64.6,40.7167,
2024-01-16 22:00:00,-8.6,83,3.79,102,,100,Архангельск,64.6,40.7167,
2024-01-16 23:00:00,-8.8,84,3.88,102,,100,Архангельск,64.6,40.7167,
2024-01-17 00:00:00,-8.6,83,3.85,99,,100,Архангельск,64.6,40.7167,
2024-01-17 01:00:00,-8.6,84,3.72,96,,100,Архангельск,64.6,40.7167,
2024-01-17 02:00:00,-8.4,84,3.61,95,,100,Архангельск,64.6,40.7167,
2024-01-17 03:00:00,-8.4,85,3.5,88,,100,Архангельск,64.6,40.7167,
2024-01-17 04:00:00,-9.2,85,3.21,85,,100,Архангельск,64.6,40.7167,
2024-01-17 05:00:00,-9.1,85,3.41,85,,100,Архангельск,64.6,40.7167,
2024-01-17 06:00:00,-8.9,85,3.31,85,,100,Архангельск,64.6,40.7167,
2024-01-17 07:00:00,-8.9,85,3.22,83,,100,Архангельск,64.6,40.7167,
2024-01-17 08:00:00,-8.9,85,2.94,80,,100,Архангельск,64.6,40.7167,
2024-01-17 09:00:00,-9.2,87,2.75,71,,100,Архангельск,64.6,40.7167,
2024-01-17 10:00:00,-9.9,88,2.86,65,,100,Архангельск,64.6,40.7167,
2024-01-17 11:00:00,-10.0,86,2.82,63,,100,Архангельск,64.6,40.7167,
2024-01-17 12:00:00,-9.9,83,2.77,64,,100,Архангельск,64.6,40.7167,
2024-01-17 13:00:00,-9.7,83,2.16,56,,100,Архангельск,64.6,40.7167,
2024-01-17 14:00:00,-9.9,84,1.84,49,,100,Архангельск,64.6,40.7167,
2024-01-17 15:00:00,-10.1,85,1.84,41,,100,Архангельск,64.6,40.7167,
2024-01-17 16:00:00,-11.9,86,1.35,42,,100,Архангельск,64.6,40.7167,
2024-01-17 17:00:00,-14.9,89,2.5,360,,100,Архангельск,64.6,40.7167,
2024-01-17 18:00:00,-12.2,86,1.94,348,,100,Архангельск,64.6,40.7167,
2024-01-17 19:00:00,-11.9,86,1.81,354,,100,Архангельск,64.6,40.7167,
2024-01-17 20:00:00,-11.9,86,1.44,326,,100,Архангельск,64.6,40.7167,
2024-01-17 21:00:00,-13.4,87,1.56,320,,100,Архангельск,64.6,40.7167,
2024-01-17 22:00:00,-14.4,88,2.39,327,,100,Архангельск,64.6,40.7167,
2024-01-17 23:00:00,-12.4,86,1.93,339,,100,Архангельск,64.6,40.7167,
2024-01-18 00:00:00,-11.9,85,2.16,326,,100,Архангельск,64.6,40.7167,
2024-01-18 01:00:00,-12.1,84,1.92,309,,100,Архангельск,64.6,40.7167,
2024-01-18 02:00:00,-14.9,88,2.86,282,,100,Архангельск,64.6,40.7167,
2024-01-18 03:00:00,-12.2,86,1.71,277,,100,Архангельск,64.6,40.7167,
2024-01-18 04:00:00,-11.4,85,2.12,278,,100,Архангельск,64.6,40.7167,
2024-01-18 05:00:00,-10.2,84,2.8,270,,100,Архангельск,64.6,40.7167,
2024-01-18 06:00:00,-9.4,84,3.31,275,,100,Архангельск,64.6,40.7167,
2024-01-18 07:00:00,-9.1,84,3.51,275,,100,Архангельск,64.6,40.7167,
2024-01-18 08:00:00,-8.9,87,3.4,270,,100,Архангельск,64.6,40.7167,
2024-01-18 09:00:00,-9.1,87,4.13,263,,100,Архангельск,64.6,40.7167,
2024-01-18 10:00:00,-9.8,81,4.61,257,,100,Архангельск,64.6,40.7167,
2024-01-18 11:00:00,-10.6,80,4.27,249,,100,Архангельск,64.6,40.7167,
2024-01-18 12:00:00,-11.4,80,4.0,238,,100,Архангельск,64.6,40.7167,
2024-01-18 13:00:00,-12.4,80,3.41,238,,100,Архангельск,64.6,40.7167,
2024-01-18 14:00:00,-13.1,82,3.26,227,,95,Архангельск,64.6,40.7167,
2024-01-18 15:00:00,-14.1,84,2.9,226,,90,Архангельск,64.6,40.7167,
2024-01-18 16:00:00,-15.2,84,2.33,211,,20,Архангельск,64.6,40.7167,
2024-01-18 17:00:00,-16.7,85,2.55,191,,0,Архангельск,64.6,40.7167,
2024-01-18 18:00:00,-17.9,85,2.71,176,,5,Архангельск,64.6,40.7167,
2024-01-18 19:00:00,-18.8,84,2.42,156,,100,Архангельск,64.6,40.7167,
2024-01-18 20:00:00,-18.9,83,2.98,140,,100,Архангельск,64.6,40.7167,
2024-01-18 21:00:00,-18.4,81,3.61,136,,100,Архангельск,64.6,40.7167,
2024-01-18 22:00:00,-17.5,81,3.89,134,,100,Архангельск,64.6,40.7167,
2024-01-18 23:00:00,-16.7,80,4.24,133,,100,Архангельск,64.6,40.7167,
2024-01-19 00:00:00,-15.9,78,4.52,125,,100,Архангельск,64.6,40.7167,
2024-01-19 01:00:00,-14.6,75,5.3,122,,100,Архангельск,64.6,40.7167,
2024-01-19 02:00:00,-13.1,72,5.94,123,,100,Архангельск,64.6,40.7167,
2024-01-19 03:00:00,-11.6,71,5.88,138,,100,Архангельск,64.6,40.7167,
2024-01-19 04:00:00,-11.1,70,6.51,135,,100,Архангельск,64.6,40.7167,
2024-01-19 05:00:00,-10.7,73,6.37,138,,100,Архангельск,64.6,40.7167,
2024-01-19 06:00:00,-10.6,75,5.98,142,,100,Архангельск,64.6,40.7167,
2024-01-19 07:00:00,-10.5,76,5.46,145,,100,Архангельск,64.6,40.7167,
2024-01-19 08:00:00,-10.4,78,4.94,148,,100,Архангельск,64.6,40.7167,
2024-01-19 09:00:00,-10.4,80,4.39,150,,100,Архангельск,64.6,40.7167,
2024-01-19 10:00:00,-10.5,81,4.11,154,,100,Архангельск,64.6,40.7167,
2024-01-19 11:00:00,-10.4,80,4.05,160,,84,Архангельск,64.6,40.7167,
2024-01-19 12:00:00,-10.9,81,3.86,163,,95,Архангельск,64.6,40.7167,
2024-01-19 13:00:00,-10.9,81,3.64,164,,100,Архангельск,64.6,40.7167,
2024-01-19 14:00:00,-10.7,81,3.48,162,,100,Архангельск,64.6,40.7167,
2024-01-19 15:00:00,-10.5,83,3.36,157,,100,Архангельск,64.6,40.7167,
2024-01-19 16:00:00,-10.2,84,3.53,155,,100,Архангельск,64.6,40.7167,
2024-01-19 17:00:00,-9.9,84,3.54,151,,100,Архангельск,64.6,40.7167,
2024-01-19 18:00:00,-9.5,84,3.4,156,,97,Архангельск,64.6,40.7167,
2024-01-19 19:00:00,-9.7,85,3.71,166,,100,Архангельск,64.6,40.7167,
2024-01-19 20:00:00,-8.4,83,3.8,182,,100,Архангельск,64.6,40.7167,
2024-01-19 21:00:00,-8.0,83,3.6,180,,100,Архангельск,64.6,40.7167,
2024-01-19 22:00:00,-7.8,84,4.0,183,,100,Архангельск,64.6,40.7167,
2024-01-19 23:00:00,-7.2,80,4.44,194,,100,Архангельск,64.6,40.7167,
2024-01-16 00:00:00,-7.9,85,8.86,174,,100,Казань,55.6061,49.2787,
2024-01-16 01:00:00,-7.7,86,8.65,174,,100,Казань,55.6061,49.2787,
2024-01-16 02:00:00,-7.3,86,8.36,173,,100,Казань,55.6061,49.2787,
2024-01-16 03:00:00,-6.8,87,8.42,176,,100,Казань,55.6061,49.2787,
2024-01-16 04:00:00,-7.6,87,7.95,174,,100,Казань,55.6061,49.2787,
2024-01-16 05:00:00,-6.8,88,8.14,174,,100,Казань,55.6061,49.2787,
2024-01-16 06:00:00,-6.1,89,8.64,175,,100,Казань,55.6061,49.2787,
2024-01-16 07:00:00,-5.6,89,8.95,174,,100,Казань,55.6061,49.2787,
2024-01-16 08:00:00,-5.4,89,9.25,174,,100,Казань,55.6061,49.2787,
2024-01-16 09:00:00,-5.2,89,9.61,178,,100,Казань,55.6061,49.2787,
2024-01-16 10:00:00,-4.8,87,9.8,181,,100,Казань,55.6061,49.2787,
2024-01-16 11:00:00,-4.5,90,9.6,180,,100,Казань,55.6061,49.2787,
2024-01-16 12:00:00,-4.2,91,8.92,176,,100,Казань,55.6061,49.2787,
2024-01-16 13:00:00,-3.7,90,9.56,173,,100,Казань,55.6061,49.2787,
2024-01-16 14:00:00,-3.8,90,9.85,167,,100,Казань,55.6061,49.2787,
2024-01-16 15:00:00,-3.8,89,10.11,166,,100,Казань,55.6061,49.2787,
2024-01-16 16:00:00,-4.6,89,10.02,161,,100,Казань,55.6061,49.2787,
2024-01-16 17:00:00,-4.2,89,11.01,163,,100,Казань,55.6061,49.2787,
2024-01-16 18:00:00,-3.8,89,11.83,160,,100,Казань,55.6061,49.2787,
2024-01-16 19:00:00,-3.4,89,12.49,162,,100,Казань,55.6061,49.2787,
2024-01-16 20:00:00,-2.8,90,12.98,166,,100,Казань,55.6061,49.2787,
2024-01-16 21:00:00,-2.3,89,13.51,166,,100,Казань,55.6061,49.2787,
2024-01-16 22:00:00,-2.5,86,14.26,165,,100,Казань,55.6061,49.2787,
2024-01-16 23:00:00,-2.8,84,14.19,167,,100,Казань,55.6061,49.2787,
2024-01-17 00:00:00,-3.1,82,14.58,167,,100,Казань,55.6061,49.2787,
2024-01-17 01:00:00,-3.6,81,13.73,172,,100,Казань,55.6061,49.2787,
2024-01-17 02:00:00,-4.0,82,13.71,170,,100,Казань,55.6061,49.2787,
2024-01-17 03:00:00,-4.2,84,13.65,172,,100,Казань,55.6061,49.2787,
2024-01-17 04:00:00,-4.3,86,13.97,171,,100,Казань,55.6061,49.2787,
2024-01-17 05:00:00,-4.2,86,13.55,172,,100,Казань,55.6061,49.2787,
2024-01-17 06:00:00,-4.3,86,12.99,173,,100,Казань,55.6061,49.2787,
2024-01-17 07:00:00,-4.6,87,12.28,173,,100,Казань,55.6061,49.2787,
2024-01-17 08:00:00,-4.8,87,11.78,173,,100,Казань,55.6061,49.2787,
2024-01-17 09:00:00,-4.9,87,11.04,175,,100,Казань,55.6061,49.2787,
2024-01-17 10:00:00,-4.7,89,10.0,181,,100,Казань,55.6061,49.2787,
2024-01-17 11:00:00,-3.9,90,7.84,191,,98,Казань,55.6061,49.2787,
2024-01-17 12:00:00,-2.8,85,6.52,216,,80,Казань,55.6061,49.2787,
2024-01-17 13:00:00,-3.3,83,6.48,232,,99,Казань,55.6061,49.2787,
2024-01-17 14:00:00,-3.3,83,6.73,228,,100,Казань,55.6061,49.2787,
2024-01-17 15:00:00,-4.4,78,8.4,232,,38,Казань,55.6061,49.2787,
2024-01-17 16:00:00,-5.2,77,7.57,226,,10,Казань,55.6061,49.2787,
2024-01-17 17:00:00,-7.8,79,6.44,228,,9,Казань,55.6061,49.2787,
2024-01-17 18:00:00,-8.6,80,6.5,233,,100,Казань,55.6061,49.2787,
2024-01-17 19:00:00,-8.4,79,6.8,242,,41,Казань,55.6061,49.2787,
2024-01-17 20:00:00,-9.6,81,6.28,239,,52,Казань,55.6061,49.2787,
2024-01-17 21:00:00,-10.1,79,6.5,233,,89,Казань,55.6061,49.2787,
2024-01-17 22:00:00,-10.4,78,6.08,225,,7,Казань,55.6061,49.2787,
2024-01-17 23:00:00,-11.4,78,5.74,221,,42,Казань,55.6061,49.2787,
2024-01-18 00:00:00,-11.9,79,5.66,222,,79,Казань,55.6061,49.2787,
2024-01-18 01:00:00,-12.4,80,5.6,221,,98,Казань,55.6061,49.2787,
2024-01-18 02:00:00,-12.7,80,5.59,223,,90,Казань,55.6061,49.2787,
2024-01-18 03:00:00,-13.2,80,5.45,227,,46,Казань,55.6061,49.2787,
2024-01-18 04:00:00,-14.1,80,5.38,227,,35,Казань,55.6061,49.2787,
2024-01-18 05:00:00,-14.8,81,5.09,227,,31,Казань,55.6061,49.2787,
2024-01-18 06:00:00,-15.7,81,4.82,228,,34,Казань,55.6061,49.2787,
2024-01-18 07:00:00,-16.6,82,4.26,231,,35,Казань,55.6061,49.2787,
2024-01-18 08:00:00,-17.6,83,4.1,227,,30,Казань,55.6061,49.2787,
2024-01-18 09:00:00,-17.9,83,4.18,222,,19,Казань,55.6061,49.2787,
2024-01-18 10:00:00,-17.2,81,4.24,223,,19,Казань,55.6061,49.2787,
2024-01-18 11:00:00,-16.5,79,4.18,228,,22,Казань,55.6061,49.2787,
2024-01-18 12:00:00,-16.0,78,4.06,232,,12,Казань,55.6061,49.2787,
2024-01-18 13:00:00,-16.0,78,3.58,234,,9,Казань,55.6061,49.2787,
2024-01-18 14:00:00,-17.5,80,3.04,224,,9,Казань,55.6061,49.2787,
2024-01-18 15:00:00,-19.0,82,3.52,215,,5,Казань,55.6061,49.2787,
2024-01-18 16:00:00,-19.9,85,3.04,226,,23,Казань,55.6061,49.2787,
2024-01-18 17:00:00,-20.5,87,2.78,218,,30,Казань,55.6061,49.2787,
2024-01-18 18:00:00,-21.2,89,2.88,200,,81,Казань,55.6061,49.2787,
2024-01-18 19:00:00,-22.9,93,3.41,185,,99,Казань,55.6061,49.2787,
2024-01-18 20:00:00,-23.1,91,3.57,162,,100,Казань,55.6061,49.2787,
2024-01-18 21:00:00,-21.6,88,4.34,151,,100,Казань,55.6061,49.2787,
2024-01-18 22:00:00,-19.8,86,4.75,158,,100,Казань,55.6061,49.2787,
2024-01-18 23:00:00,-17.6,84,5.09,160,,100,Казань,55.6061,49.2787,
2024-01-19 00:00:00,-16.5,82,5.59,156,,100,Казань,55.6061,49.2787,
2024-01-19 01:00:00,-15.6,80,6.35,154,,100,Казань,55.6061,49.2787,
2024-01-19 02:00:00,-14.4,78,7.29,155,,100,Казань,55.6061,49.2787,
2024-01-19 03:00:00,-13.4,79,8.73,156,,100,Казань,55.6061,49.2787,
2024-01-19 04:00:00,-12.6,79,9.3,155,,100,Казань,55.6061,49.2787,
2024-01-19 05:00:00,-11.9,80,10.88,161,,100,Казань,55.6061,49.2787,
2024-01-19 06:00:00,-11.3,80,10.62,166,,100,Казань,55.6061,49.2787,
2024-01-19 07:00:00,-11.1,80,11.18,170,,100,Казань,55.6061,49.2787,
2024-01-19 08:00:00,-9.6,82,11.12,176,,100,Казань,55.6061,49.2787,
2024-01-19 09:00:00,-8.6,83,11.41,177,,100,Казань,55.6061,49.2787,
2024-01-19 10:00:00,-7.2,82,11.52,177,,100,Казань,55.6061,49.2787,
2024-01-19 11:00:00,-5.8,81,11.22,177,,100,Казань,55.6061,49.2787,
2024-01-19 12:00:00,-4.6,80,11.51,178,,100,Казань,55.6061,49.2787,
2024-01-19 13:00:00,-3.8,81,11.4,179,,100,Казань,55.6061,49.2787,
2024-01-19 14:00:00,-3.6,81,11.3,179,,100,Казань,55.6061,49.2787,
2024-01-19 15:00:00,-3.5,83,11.5,180,,100,Казань,55.6061,49.2787,
2024-01-19 16:00:00,-2.5,85,11.7,181,,100,Казань,55.6061,49.2787,
2024-01-19 17:00:00,-2.2,85,11.32,184,,100,Казань,55.6061,49.2787,
2024-01-19 18:00:00,-2.2,86,10.52,183,,100,Казань,55.6061,49.2787,
2024-01-19 19:00:00,-2.3,87,10.5,181,,100,Казань,55.6061,49.2787,
2024-01-19 20:00:00,-2.4,89,10.4,180,,100,Казань,55.6061,49.2787,
2024-01-19 21:00:00,-2.4,89,10.2,181,,100,Казань,55.6061,49.2787,
2024-01-19 22:00:00,-2.3,89,10.11,183,,100,Казань,55.6061,49.2787,
2024-01-19 23:00:00,-2.3,91,9.62,184,,100,Казань,55.6061,49.2787,
2024-01-16 00:00:00,-28.7,46,0.22,117,,0,Магадан,59.91,150.72,
2024-01-16 01:00:00,-28.2,44,0.14,135,,18,Магадан,59.91,150.72,
2024-01-16 02:00:00,-27.6,43,0.5,143,,1,Магадан,59.91,150.72,
2024-01-16 03:00:00,-27.0,42,0.5,127,,0,Магадан,59.91,150.72,
2024-01-16 04:00:00,-27.7,47,0.58,59,,0,Магадан,59.91,150.72,
2024-01-16 05:00:00,-27.5,46,0.2,90,,0,Магадан,59.91,150.72,
2024-01-16 06:00:00,-26.7,43,0.1,180,,0,Магадан,59.91,150.72,
2024-01-16 07:00:00,-26.0,41,0.14,135,,0,Магадан,59.91,150.72,
2024-01-16 08:00:00,-25.3,39,0.78,130,,0,Магадан,59.91,150.72,
2024-01-16 09:00:00,-24.8,36,1.03,119,,0,Магадан,59.91,150.72,
2024-01-16 10:00:00,-24.6,35,1.43,102,,1,Магадан,59.91,150.72,
2024-01-16 11:00:00,-25.2,37,1.94,102,,17,Магадан,59.91,150.72,
2024-01-16 12:00:00,-28.4,46,2.34,110,,70,Магадан,59.91,150.72,
2024-01-16 13:00:00,-28.0,49,2.09,107,,95,Магадан,59.91,150.72,
2024-01-16 14:00:00,-25.4,47,1.63,101,,96,Магадан,59.91,150.72,
2024-01-16 15:00:00,-25.3,49,1.36,107,,26,Магадан,59.91,150.72,
2024-01-16 16:00:00,-25.9,57,0.81,97,,94,Магадан,59.91,150.72,
2024-01-16 17:00:00,-25.5,54,1.08,112,,95,Магадан,59.91,150.72,
2024-01-16 18:00:00,-24.8,52,0.32,108,,96,Магадан,59.91,150.72,
2024-01-16 19:00:00,-24.9,54,0.94,328,,73,Магадан,59.91,150.72,
2024-01-16 20:00:00,-25.7,61,0.91,264,,1,Магадан,59.91,150.72,
2024-01-16 21:00:00,-26.0,64,0.63,198,,0,Магадан,59.91,150.72,
2024-01-16 22:00:00,-26.1,66,0.82,284,,0,Магадан,59.91,150.72,
2024-01-16 23:00:00,-26.4,69,0.72,304,,0,Магадан,59.91,150.72,
2024-01-17 00:00:00,-26.5,72,0.28,315,,0,Магадан,59.91,150.72,
2024-01-17 01:00:00,-26.4,73,0.98,294,,0,Магадан,59.91,150.72,
2024-01-17 02:00:00,-26.4,75,1.0,264,,0,Магадан,59.91,150.72,
2024-01-17 03:00:00,-26.3,74,1.1,265,,0,Магадан,59.91,150.72,
2024-01-17 04:00:00,-26.2,79,0.85,201,,2,Магадан,59.91,150.72,
2024-01-17 05:00:00,-25.6,75,1.02,259,,0,Магадан,59.91,150.72,
2024-01-17 06:00:00,-25.0,72,0.89,243,,0,Магадан,59.91,150.72,
2024-01-17 07:00:00,-24.4,70,1.12,260,,0,Магадан,59.91,150.72,
2024-01-17 08:00:00,-24.1,68,1.25,299,,0,Магадан,59.91,150.72,
2024-01-17 09:00:00,-23.9,67,1.08,326,,0,Магадан,59.91,150.72,
2024-01-17 10:00:00,-23.5,66,0.67,27,,0,Магадан,59.91,150.72,
2024-01-17 11:00:00,-23.3,65,0.78,50,,0,Магадан,59.91,150.72,
2024-01-17 12:00:00,-23.3,64,0.36,124,,0,Магадан,59.91,150.72,
2024-01-17 13:00:00,-22.8,61,0.58,121,,0,Магадан,59.91,150.72,
2024-01-17 14:00:00,-22.4,61,0.73,106,,0,Магадан,59.91,150.72,
2024-01-17 15:00:00,-22.6,64,0.7,90,,1,Магадан,59.91,150.72,
2024-01-17 16:00:00,-23.0,75,0.42,135,,8,Магадан,59.91,150.72,
2024-01-17 17:00:00,-22.9,71,0.72,124,,5,Магадан,59.91,150.72,
2024-01-17 18:00:00,-22.4,67,1.12,117,,2,Магадан,59.91,150.72,
2024-01-17 19:00:00,-22.1,65,1.21,114,,2,Магадан,59.91,150.72,
2024-01-17 20:00:00,-21.8,63,1.3,122,,1,Магадан,59.91,150.72,
2024-01-17 21:00:00,-21.6,61,1.53,122,,1,Магадан,59.91,150.72,
2024-01-17 22:00:00,-21.3,58,1.58,125,,0,Магадан,59.91,150.72,
2024-01-17 23:00:00,-21.1,58,1.7,118,,0,Магадан,59.91,150.72,
2024-01-18 00:00:00,-20.9,57,1.7,130,,0,Магадан,59.91,150.72,
2024-01-18 01:00:00,-20.8,57,1.84,119,,1,Магадан,59.91,150.72,
2024-01-18 02:00:00,-20.9,59,2.28,113,,3,Магадан,59.91,150.72,
2024-01-18 03:00:00,-23.8,67,2.51,119,,0,Магадан,59.91,150.72,
2024-01-18 04:00:00,-19.5,61,2.02,110,,99,Магадан,59.91,150.72,
2024-01-18 05:00:00,-20.5,66,2.12,98,,84,Магадан,59.91,150.72,
2024-01-18 06:00:00,-19.1,64,2.21,95,,100,Магадан,59.91,150.72,
2024-01-18 07:00:00,-18.3,61,2.2,87,,15,Магадан,59.91,150.72,
2024-01-18 08:00:00,-21.1,66,2.93,98,,22,Магадан,59.91,150.72,
2024-01-18 09:00:00,-23.5,68,3.9,91,,24,Магадан,59.91,150.72,
2024-01-18 10:00:00,-21.7,62,3.95,99,,57,Магадан,59.91,150.72,
2024-01-18 11:00:00,-18.1,58,3.29,110,,100,Магадан,59.91,150.72,
2024-01-18 12:00:00,-14.3,61,3.72,114,,100,Магадан,59.91,150.72,
2024-01-18 13:00:00,-13.2,64,4.43,118,,100,Магадан,59.91,150.72,
